"site","date.time","temp","depth","country","date","depth.min","depth.max"
"C",2021-01-07 17:47:00,2.34,0.5,"Sweden",2021-01-07,0.5,2.5
"C",2021-01-07 20:47:00,2.14,0.5,"Sweden",2021-01-07,0.5,2.5
"C",2021-01-07 23:47:00,1.95,0.5,"Sweden",2021-01-07,0.5,2.5
"C",2021-01-08 02:47:00,1.75,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 05:47:00,2,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 08:47:00,1.84,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 11:47:00,4.28,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 14:47:00,4.29,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 17:47:00,4.07,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 20:47:00,3.59,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-08 23:47:00,3.61,0.5,"Sweden",2021-01-08,0.5,2.5
"C",2021-01-09 02:47:00,3.92,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 05:47:00,3.36,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 08:47:00,2.82,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 11:47:00,2.89,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 14:47:00,2.92,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 17:47:00,2.96,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 20:47:00,2.91,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-09 23:47:00,2.83,0.5,"Sweden",2021-01-09,0.5,2.5
"C",2021-01-10 02:47:00,2.85,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 05:47:00,2.75,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 08:47:00,2.38,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 11:47:00,2.38,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 14:47:00,2.19,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 17:47:00,2.19,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 20:47:00,2.07,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-10 23:47:00,2.07,0.5,"Sweden",2021-01-10,0.5,2.5
"C",2021-01-11 02:47:00,2.05,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 05:47:00,1.94,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 08:47:00,1.94,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 11:47:00,2.07,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 14:47:00,2.14,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 17:47:00,2.3,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 20:47:00,2.35,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-11 23:47:00,1.86,0.5,"Sweden",2021-01-11,0.5,2.5
"C",2021-01-12 02:47:00,1.89,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 05:47:00,1.99,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 08:47:00,2.11,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 11:47:00,2.12,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 14:47:00,2.1,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 17:47:00,2.16,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 20:47:00,2.34,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-12 23:47:00,2.4,0.5,"Sweden",2021-01-12,0.5,2.5
"C",2021-01-13 02:47:00,2.41,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 05:47:00,2.01,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 08:47:00,2.12,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 11:47:00,2.19,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 14:47:00,1.98,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 17:47:00,2.36,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 20:47:00,2.43,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-13 23:47:00,2.43,0.5,"Sweden",2021-01-13,0.5,2.5
"C",2021-01-14 02:47:00,2.29,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 05:47:00,2.38,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 08:47:00,2.52,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 11:47:00,2.5,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 14:47:00,2.31,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 17:47:00,2.35,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 20:47:00,2.39,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-14 23:47:00,2.46,0.5,"Sweden",2021-01-14,0.5,2.5
"C",2021-01-15 02:47:00,2.65,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 05:47:00,2.22,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 08:47:00,2.36,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 11:47:00,2.42,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 14:47:00,3.59,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 17:47:00,3.26,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 20:47:00,2.99,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-15 23:47:00,2.84,0.5,"Sweden",2021-01-15,0.5,2.5
"C",2021-01-16 02:47:00,2.75,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 05:47:00,2.75,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 08:47:00,2.65,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 11:47:00,2.77,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 14:47:00,2.85,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 17:47:00,2.77,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 20:47:00,2.73,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-16 23:47:00,2.64,0.5,"Sweden",2021-01-16,0.5,2.5
"C",2021-01-17 02:47:00,2.65,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 05:47:00,2.51,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 08:47:00,2.57,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 11:47:00,2.59,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 14:47:00,2.58,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 17:47:00,2.61,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 20:47:00,2.58,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-17 23:47:00,2.5,0.5,"Sweden",2021-01-17,0.5,2.5
"C",2021-01-18 02:47:00,2.54,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 05:47:00,2.5,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 08:47:00,2.45,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 11:47:00,2.39,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 14:47:00,2.35,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 17:47:00,2.36,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 20:47:00,2.31,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-18 23:47:00,2.17,0.5,"Sweden",2021-01-18,0.5,2.5
"C",2021-01-19 02:47:00,2.09,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 05:47:00,2.28,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 08:47:00,2.31,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 11:47:00,2.41,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 14:47:00,2.28,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 17:47:00,2.23,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 20:47:00,2.17,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-19 23:47:00,2.21,0.5,"Sweden",2021-01-19,0.5,2.5
"C",2021-01-20 02:47:00,2.13,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 05:47:00,2.28,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 08:47:00,2.18,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 11:47:00,2.17,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 14:47:00,2.26,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 17:47:00,2.21,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 20:47:00,2.19,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-20 23:47:00,2.09,0.5,"Sweden",2021-01-20,0.5,2.5
"C",2021-01-21 02:47:00,1.96,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 05:47:00,2.02,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 08:47:00,2.15,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 11:47:00,2.11,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 14:47:00,2.06,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 17:47:00,2.09,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 20:47:00,2.11,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-21 23:47:00,2.12,0.5,"Sweden",2021-01-21,0.5,2.5
"C",2021-01-22 02:47:00,2.06,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 05:47:00,1.98,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 08:47:00,1.99,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 11:47:00,2.06,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 14:47:00,2.05,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 17:47:00,2.03,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 20:47:00,1.98,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-22 23:47:00,1.89,0.5,"Sweden",2021-01-22,0.5,2.5
"C",2021-01-23 02:47:00,1.96,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 05:47:00,1.99,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 08:47:00,1.98,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 11:47:00,2,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 14:47:00,2.02,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 17:47:00,2.04,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 20:47:00,2.05,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-23 23:47:00,2.11,0.5,"Sweden",2021-01-23,0.5,2.5
"C",2021-01-24 02:47:00,2.1,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 05:47:00,2.05,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 08:47:00,1.98,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 11:47:00,1.8,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 14:47:00,1.87,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 17:47:00,1.84,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 20:47:00,1.82,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-24 23:47:00,1.77,0.5,"Sweden",2021-01-24,0.5,2.5
"C",2021-01-25 02:47:00,1.77,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 05:47:00,1.74,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 08:47:00,1.73,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 11:47:00,1.67,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 14:47:00,1.27,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 17:47:00,1.64,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 20:47:00,1.56,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-25 23:47:00,1.56,0.5,"Sweden",2021-01-25,0.5,2.5
"C",2021-01-26 02:47:00,1.58,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 05:47:00,1.61,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 08:47:00,1.58,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 11:47:00,1.42,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 14:47:00,1.45,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 17:47:00,1.36,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 20:47:00,1.48,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-26 23:47:00,1.48,0.5,"Sweden",2021-01-26,0.5,2.5
"C",2021-01-27 02:47:00,1.48,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 05:47:00,1.43,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 08:47:00,1.38,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 11:47:00,1.39,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 14:47:00,1.4,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 17:47:00,1.39,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 20:47:00,1.34,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-27 23:47:00,1.32,0.5,"Sweden",2021-01-27,0.5,2.5
"C",2021-01-28 02:47:00,1.26,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 05:47:00,1.25,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 08:47:00,0.92,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 11:47:00,0.98,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 14:47:00,0.99,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 17:47:00,0.96,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 20:47:00,0.96,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-28 23:47:00,0.96,0.5,"Sweden",2021-01-28,0.5,2.5
"C",2021-01-29 02:47:00,0.88,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 05:47:00,0.89,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 08:47:00,0.95,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 11:47:00,0.87,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 14:47:00,1.68,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 17:47:00,1.25,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 20:47:00,1.1,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-29 23:47:00,1.02,0.5,"Sweden",2021-01-29,0.5,2.5
"C",2021-01-30 02:47:00,0.91,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 05:47:00,0.88,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 08:47:00,0.84,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 11:47:00,0.78,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 14:47:00,0.72,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 17:47:00,0.71,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 20:47:00,0.69,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-30 23:47:00,0.66,0.5,"Sweden",2021-01-30,0.5,2.5
"C",2021-01-31 02:47:00,0.64,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 05:47:00,0.63,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 08:47:00,0.61,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 11:47:00,0.6,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 14:47:00,0.55,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 17:47:00,0.43,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 20:47:00,0.24,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-01-31 23:47:00,0.23,0.5,"Sweden",2021-01-31,0.5,2.5
"C",2021-02-01 02:47:00,0.22,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 05:47:00,0.18,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 08:47:00,0.12,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 11:47:00,0.1,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 14:47:00,0.09,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 17:47:00,0.09,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 20:47:00,-0.26,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-01 23:47:00,0.51,0.5,"Sweden",2021-02-01,0.5,2.5
"C",2021-02-02 02:47:00,-0.23,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 05:47:00,-0.28,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 08:47:00,-0.2,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 11:47:00,-0.14,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 14:47:00,-0.07,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 17:47:00,-0.04,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 20:47:00,-0.01,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-02 23:47:00,0.03,0.5,"Sweden",2021-02-02,0.5,2.5
"C",2021-02-03 02:47:00,0.01,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 05:47:00,0.01,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 08:47:00,0,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 11:47:00,0.02,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 14:47:00,0.09,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 17:47:00,0,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 20:47:00,-0.07,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-03 23:47:00,-0.1,0.5,"Sweden",2021-02-03,0.5,2.5
"C",2021-02-04 02:47:00,-0.11,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 05:47:00,-0.1,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 08:47:00,-0.13,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 11:47:00,-0.11,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 14:47:00,-0.26,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 17:47:00,-0.24,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 20:47:00,-0.23,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-04 23:47:00,-0.24,0.5,"Sweden",2021-02-04,0.5,2.5
"C",2021-02-05 02:47:00,-0.23,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 05:47:00,-0.2,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 08:47:00,-0.2,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 11:47:00,-0.22,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 14:47:00,-0.24,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 17:47:00,-0.23,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 20:47:00,-0.22,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-05 23:47:00,-0.22,0.5,"Sweden",2021-02-05,0.5,2.5
"C",2021-02-06 02:47:00,-0.18,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 05:47:00,-0.16,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 08:47:00,-0.14,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 11:47:00,-0.17,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 14:47:00,-0.19,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 17:47:00,-0.17,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 20:47:00,-0.16,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-06 23:47:00,-0.14,0.5,"Sweden",2021-02-06,0.5,2.5
"C",2021-02-07 02:47:00,-0.13,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 05:47:00,0.76,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 08:47:00,0.57,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 11:47:00,0.32,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 14:47:00,0.14,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 17:47:00,0.04,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 20:47:00,-0.01,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-07 23:47:00,-0.05,0.5,"Sweden",2021-02-07,0.5,2.5
"C",2021-02-08 02:47:00,-0.09,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 05:47:00,-0.1,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 08:47:00,-0.14,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 11:47:00,-0.18,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 14:47:00,-0.2,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 17:47:00,-0.23,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 20:47:00,-0.23,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-08 23:47:00,-0.27,0.5,"Sweden",2021-02-08,0.5,2.5
"C",2021-02-09 02:47:00,-0.27,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 05:47:00,-0.27,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 08:47:00,-0.26,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 11:47:00,-0.26,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 14:47:00,-0.27,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 17:47:00,-0.28,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 20:47:00,-0.27,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-09 23:47:00,-0.28,0.5,"Sweden",2021-02-09,0.5,2.5
"C",2021-02-10 02:47:00,-0.24,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 05:47:00,-0.24,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 08:47:00,-0.25,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 11:47:00,-0.27,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 14:47:00,-0.27,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 17:47:00,-0.27,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 20:47:00,-0.39,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-10 23:47:00,-0.41,0.5,"Sweden",2021-02-10,0.5,2.5
"C",2021-02-11 02:47:00,-0.44,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 05:47:00,-0.42,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 08:47:00,-0.38,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 11:47:00,-0.38,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 14:47:00,-0.39,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 17:47:00,-0.4,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 20:47:00,-0.41,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-11 23:47:00,-0.42,0.5,"Sweden",2021-02-11,0.5,2.5
"C",2021-02-12 02:47:00,-0.43,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 05:47:00,-0.47,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 08:47:00,-0.5,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 11:47:00,-0.45,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 14:47:00,-0.41,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 17:47:00,-0.4,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 20:47:00,-0.42,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-12 23:47:00,-0.45,0.5,"Sweden",2021-02-12,0.5,2.5
"C",2021-02-13 02:47:00,-0.45,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 05:47:00,-0.46,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 08:47:00,-0.47,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 11:47:00,-0.46,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 14:47:00,-0.49,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 17:47:00,-0.48,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 20:47:00,-0.46,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-13 23:47:00,0.61,0.5,"Sweden",2021-02-13,0.5,2.5
"C",2021-02-14 02:47:00,0.58,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 05:47:00,0.43,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 08:47:00,0.28,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 11:47:00,0.13,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 14:47:00,0.01,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 17:47:00,-0.12,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 20:47:00,-0.23,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-14 23:47:00,-0.32,0.5,"Sweden",2021-02-14,0.5,2.5
"C",2021-02-15 02:47:00,-0.38,0.5,"Sweden",2021-02-15,0.5,2.5
